date,ticker,close_price,sector
2024-09-20,HINDUNILVR,2183.24,FMCG
2024-09-23,HINDUNILVR,2199.17,FMCG
2024-09-24,HINDUNILVR,2227.58,FMCG
2024-09-25,HINDUNILVR,2225.95,FMCG
2024-09-26,HINDUNILVR,2213.89,FMCG
2024-09-27,HINDUNILVR,2224.72,FMCG
2024-09-30,HINDUNILVR,2218.21,FMCG
2024-10-01,HINDUNILVR,2225.64,FMCG
2024-10-02,HINDUNILVR,2261.2,FMCG
2024-10-03,HINDUNILVR,2239.34,FMCG
2024-10-04,HINDUNILVR,2258.5,FMCG
2024-10-07,HINDUNILVR,2298.15,FMCG
2024-10-08,HINDUNILVR,2285.66,FMCG
2024-10-09,HINDUNILVR,2302.95,FMCG
2024-10-11,HINDUNILVR,2296.27,FMCG
2024-10-14,HINDUNILVR,2286.74,FMCG
2024-10-15,HINDUNILVR,2266.81,FMCG
2024-10-16,HINDUNILVR,2280.37,FMCG
2024-10-17,HINDUNILVR,2274.6,FMCG
2024-10-18,HINDUNILVR,2280.26,FMCG
2024-10-21,HINDUNILVR,2277.3,FMCG
2024-10-22,HINDUNILVR,2276.28,FMCG
2024-10-23,HINDUNILVR,2269.79,FMCG
2024-10-24,HINDUNILVR,2277.77,FMCG
2024-10-25,HINDUNILVR,2251.4,FMCG
2024-10-28,HINDUNILVR,2243.54,FMCG
2024-10-29,HINDUNILVR,2219.68,FMCG
2024-10-30,HINDUNILVR,2223.83,FMCG
2024-10-31,HINDUNILVR,2233.94,FMCG
2024-11-01,HINDUNILVR,2223.3,FMCG
2024-11-04,HINDUNILVR,2215.04,FMCG
2024-11-05,HINDUNILVR,2176.83,FMCG
2024-11-06,HINDUNILVR,2173.62,FMCG
2024-11-07,HINDUNILVR,2184.76,FMCG
2024-11-08,HINDUNILVR,2176.59,FMCG
2024-11-11,HINDUNILVR,2204.77,FMCG
2024-11-12,HINDUNILVR,2188.38,FMCG
2024-11-13,HINDUNILVR,2208.1,FMCG
2024-11-14,HINDUNILVR,2190.94,FMCG
2024-11-15,HINDUNILVR,2209.64,FMCG
2024-11-18,HINDUNILVR,2196.49,FMCG
2024-11-19,HINDUNILVR,2219.45,FMCG
2024-11-20,HINDUNILVR,2219.27,FMCG
2024-11-21,HINDUNILVR,2212.71,FMCG
2024-11-22,HINDUNILVR,2217.57,FMCG
2024-11-25,HINDUNILVR,2231.7,FMCG
2024-11-26,HINDUNILVR,2236.59,FMCG
2024-11-27,HINDUNILVR,2246.14,FMCG
2024-11-28,HINDUNILVR,2237.92,FMCG
2024-11-29,HINDUNILVR,2232.13,FMCG
2024-12-02,HINDUNILVR,2237.77,FMCG
2024-12-03,HINDUNILVR,2223.85,FMCG
2024-12-04,HINDUNILVR,2234.93,FMCG
2024-12-05,HINDUNILVR,2264.07,FMCG
2024-12-06,HINDUNILVR,2266.99,FMCG
2024-12-09,HINDUNILVR,2270.69,FMCG
2024-12-10,HINDUNILVR,2241.52,FMCG
2024-12-11,HINDUNILVR,2235.97,FMCG
2024-12-12,HINDUNILVR,2267.86,FMCG
2024-12-13,HINDUNILVR,2263.7,FMCG
2024-12-16,HINDUNILVR,2251.69,FMCG
2024-12-17,HINDUNILVR,2258.77,FMCG
2024-12-18,HINDUNILVR,2263.58,FMCG
2024-12-19,HINDUNILVR,2255.38,FMCG
2024-12-20,HINDUNILVR,2244.56,FMCG
2024-12-23,HINDUNILVR,2251.5,FMCG
2024-12-24,HINDUNILVR,2253.39,FMCG
2024-12-25,HINDUNILVR,2254.9,FMCG
2024-12-26,HINDUNILVR,2242.1,FMCG
2024-12-27,HINDUNILVR,2227.35,FMCG
2024-12-30,HINDUNILVR,2230.8,FMCG
2024-12-31,HINDUNILVR,2227.16,FMCG
2025-01-01,HINDUNILVR,2239.36,FMCG
2025-01-02,HINDUNILVR,2242.22,FMCG
2025-01-03,HINDUNILVR,2272.59,FMCG
2025-01-06,HINDUNILVR,2298.41,FMCG
2025-01-07,HINDUNILVR,2305.19,FMCG
2025-01-08,HINDUNILVR,2319.84,FMCG
2025-01-09,HINDUNILVR,2307.96,FMCG
2025-01-10,HINDUNILVR,2332.71,FMCG
2025-01-13,HINDUNILVR,2348.12,FMCG
2025-01-14,HINDUNILVR,2354.12,FMCG
2025-01-15,HINDUNILVR,2361.79,FMCG
2025-01-16,HINDUNILVR,2384.83,FMCG
2025-01-17,HINDUNILVR,2386.58,FMCG
2025-01-20,HINDUNILVR,2377.61,FMCG
2025-01-21,HINDUNILVR,2401.59,FMCG
2025-01-22,HINDUNILVR,2373.5,FMCG
2025-01-23,HINDUNILVR,2371.52,FMCG
2025-01-24,HINDUNILVR,2383.29,FMCG
2025-01-27,HINDUNILVR,2399.67,FMCG
2025-01-28,HINDUNILVR,2400.85,FMCG
2025-01-29,HINDUNILVR,2395.03,FMCG
2025-01-30,HINDUNILVR,2363.48,FMCG
2025-01-31,HINDUNILVR,2340.03,FMCG
2025-02-03,HINDUNILVR,2316.53,FMCG
2025-02-04,HINDUNILVR,2343.74,FMCG
2025-02-05,HINDUNILVR,2345.66,FMCG
2025-02-06,HINDUNILVR,2377.95,FMCG
2025-02-10,HINDUNILVR,2368.08,FMCG
2025-02-11,HINDUNILVR,2370.34,FMCG
2025-02-12,HINDUNILVR,2359.47,FMCG
2025-02-13,HINDUNILVR,2367.45,FMCG
2025-02-14,HINDUNILVR,2364.92,FMCG
2025-02-17,HINDUNILVR,2369.2,FMCG
2025-02-18,HINDUNILVR,2370.4,FMCG
2025-02-19,HINDUNILVR,2378.8,FMCG
2025-02-20,HINDUNILVR,2361.66,FMCG
2025-02-21,HINDUNILVR,2353.08,FMCG
2025-02-24,HINDUNILVR,2360.95,FMCG
2025-02-25,HINDUNILVR,2397.77,FMCG
2025-02-26,HINDUNILVR,2410.7,FMCG
2025-02-27,HINDUNILVR,2398.99,FMCG
2025-02-28,HINDUNILVR,2383.47,FMCG
2025-03-03,HINDUNILVR,2358.16,FMCG
2025-03-04,HINDUNILVR,2376.89,FMCG
2025-03-05,HINDUNILVR,2346.14,FMCG
2025-03-06,HINDUNILVR,2329.79,FMCG
2025-03-07,HINDUNILVR,2318.51,FMCG
2025-03-10,HINDUNILVR,2304.36,FMCG
2025-03-11,HINDUNILVR,2294.25,FMCG
2025-03-12,HINDUNILVR,2300.33,FMCG
2025-03-13,HINDUNILVR,2303.8,FMCG
2025-03-14,HINDUNILVR,2293.09,FMCG
2025-03-17,HINDUNILVR,2281.54,FMCG
2025-03-18,HINDUNILVR,2289.41,FMCG
2025-03-19,HINDUNILVR,2333.05,FMCG
2025-03-20,HINDUNILVR,2335.24,FMCG
2025-03-21,HINDUNILVR,2332.9,FMCG
2025-03-24,HINDUNILVR,2318.32,FMCG
2025-03-25,HINDUNILVR,2276.74,FMCG
2025-03-26,HINDUNILVR,2256.29,FMCG
2025-03-27,HINDUNILVR,2278.44,FMCG
2025-03-28,HINDUNILVR,2279.33,FMCG
2025-03-31,HINDUNILVR,2268.42,FMCG
2025-04-01,HINDUNILVR,2261.22,FMCG
2025-04-02,HINDUNILVR,2244.64,FMCG
2025-04-03,HINDUNILVR,2260.56,FMCG
2025-04-04,HINDUNILVR,2258.11,FMCG
2025-04-07,HINDUNILVR,2263.37,FMCG
2025-04-09,HINDUNILVR,2255.84,FMCG
2025-04-10,HINDUNILVR,2249.88,FMCG
2025-04-11,HINDUNILVR,2247.56,FMCG
2025-04-14,HINDUNILVR,2261.76,FMCG
2025-04-16,HINDUNILVR,2277.1,FMCG
2025-04-17,HINDUNILVR,2275.54,FMCG
2025-04-18,HINDUNILVR,2268.55,FMCG
2025-04-21,HINDUNILVR,2252.59,FMCG
2025-04-22,HINDUNILVR,2248.38,FMCG
2025-04-24,HINDUNILVR,2224.13,FMCG
2025-04-25,HINDUNILVR,2245.59,FMCG
2025-04-29,HINDUNILVR,2234.42,FMCG
2025-04-30,HINDUNILVR,2243.47,FMCG
2025-05-01,HINDUNILVR,2247.83,FMCG
2025-05-02,HINDUNILVR,2258.99,FMCG
2025-05-05,HINDUNILVR,2263.27,FMCG
2025-05-06,HINDUNILVR,2271.37,FMCG
2025-05-07,HINDUNILVR,2263.52,FMCG
2025-05-08,HINDUNILVR,2239.29,FMCG
2025-05-09,HINDUNILVR,2241.74,FMCG
2025-05-12,HINDUNILVR,2268.26,FMCG
2025-05-13,HINDUNILVR,2271.99,FMCG
2025-05-14,HINDUNILVR,2271.82,FMCG
2025-05-15,HINDUNILVR,2279.41,FMCG
2025-05-16,HINDUNILVR,2275.25,FMCG
2025-05-19,HINDUNILVR,2278.13,FMCG
2025-05-20,HINDUNILVR,2275.2,FMCG
2025-05-21,HINDUNILVR,2267.6,FMCG
2025-05-22,HINDUNILVR,2270.58,FMCG
2025-05-23,HINDUNILVR,2277.98,FMCG
2025-05-26,HINDUNILVR,2277.81,FMCG
2025-05-27,HINDUNILVR,2279.01,FMCG
2025-05-28,HINDUNILVR,2271.55,FMCG
2025-05-29,HINDUNILVR,2297.26,FMCG
2025-05-30,HINDUNILVR,2292.43,FMCG
2025-06-02,HINDUNILVR,2321.03,FMCG
2025-06-03,HINDUNILVR,2328.97,FMCG
2025-06-04,HINDUNILVR,2319.72,FMCG
2025-06-05,HINDUNILVR,2315.54,FMCG
2025-06-06,HINDUNILVR,2325.46,FMCG
2025-06-09,HINDUNILVR,2320.41,FMCG
2025-06-10,HINDUNILVR,2329.0,FMCG
2025-06-11,HINDUNILVR,2343.07,FMCG
2025-06-12,HINDUNILVR,2350.16,FMCG
2025-06-13,HINDUNILVR,2378.46,FMCG
2025-06-16,HINDUNILVR,2376.35,FMCG
2025-06-17,HINDUNILVR,2366.94,FMCG
2025-06-18,HINDUNILVR,2361.86,FMCG
2025-06-19,HINDUNILVR,2367.25,FMCG
2025-06-20,HINDUNILVR,2379.99,FMCG
2025-06-23,HINDUNILVR,2356.44,FMCG
2025-06-24,HINDUNILVR,2355.43,FMCG
2025-06-25,HINDUNILVR,2373.16,FMCG
2025-06-26,HINDUNILVR,2391.25,FMCG
2025-06-27,HINDUNILVR,2377.23,FMCG
2025-06-30,HINDUNILVR,2340.64,FMCG
2025-07-01,HINDUNILVR,2332.69,FMCG
2025-07-02,HINDUNILVR,2328.32,FMCG
2025-07-03,HINDUNILVR,2324.78,FMCG
2025-07-04,HINDUNILVR,2310.97,FMCG
2025-07-07,HINDUNILVR,2313.32,FMCG
2025-07-08,HINDUNILVR,2316.96,FMCG
2025-07-09,HINDUNILVR,2316.73,FMCG
2025-07-11,HINDUNILVR,2315.79,FMCG
2025-07-14,HINDUNILVR,2306.58,FMCG
2025-07-15,HINDUNILVR,2298.4,FMCG
2025-07-16,HINDUNILVR,2310.89,FMCG
2025-07-17,HINDUNILVR,2307.12,FMCG
2025-07-18,HINDUNILVR,2324.37,FMCG
2025-07-21,HINDUNILVR,2311.35,FMCG
2025-07-22,HINDUNILVR,2319.7,FMCG
2025-07-23,HINDUNILVR,2306.18,FMCG
2025-07-24,HINDUNILVR,2314.54,FMCG
2025-07-25,HINDUNILVR,2323.85,FMCG
2025-07-28,HINDUNILVR,2333.94,FMCG
2025-07-29,HINDUNILVR,2333.89,FMCG
2025-07-30,HINDUNILVR,2340.58,FMCG
2025-07-31,HINDUNILVR,2336.27,FMCG
2025-08-01,HINDUNILVR,2337.16,FMCG
2025-08-04,HINDUNILVR,2326.75,FMCG
2025-08-05,HINDUNILVR,2341.65,FMCG
2025-08-06,HINDUNILVR,2359.85,FMCG
2025-08-07,HINDUNILVR,2345.9,FMCG
2025-08-08,HINDUNILVR,2373.9,FMCG
2025-08-11,HINDUNILVR,2384.98,FMCG
2025-08-12,HINDUNILVR,2399.43,FMCG
2025-08-13,HINDUNILVR,2415.93,FMCG
2025-08-15,HINDUNILVR,2428.8,FMCG
2025-08-18,HINDUNILVR,2422.41,FMCG
2025-08-19,HINDUNILVR,2423.79,FMCG
2025-08-20,HINDUNILVR,2436.07,FMCG
2025-08-21,HINDUNILVR,2458.47,FMCG
2025-08-22,HINDUNILVR,2467.0,FMCG
2025-08-25,HINDUNILVR,2457.84,FMCG
2025-08-26,HINDUNILVR,2461.82,FMCG
2025-08-27,HINDUNILVR,2462.08,FMCG
2025-08-28,HINDUNILVR,2439.57,FMCG
2025-09-01,HINDUNILVR,2422.54,FMCG
2025-09-02,HINDUNILVR,2407.27,FMCG
2025-09-03,HINDUNILVR,2414.64,FMCG
2025-09-04,HINDUNILVR,2404.51,FMCG
2025-09-05,HINDUNILVR,2411.81,FMCG
2025-09-08,HINDUNILVR,2397.62,FMCG
2025-09-09,HINDUNILVR,2395.16,FMCG
2025-09-11,HINDUNILVR,2411.96,FMCG
2025-09-12,HINDUNILVR,2402.01,FMCG
2025-09-15,HINDUNILVR,2407.21,FMCG
2025-09-16,HINDUNILVR,2411.33,FMCG
2025-09-17,HINDUNILVR,2410.82,FMCG
2025-09-18,HINDUNILVR,2425.42,FMCG
2025-09-19,HINDUNILVR,2414.21,FMCG
2025-09-22,HINDUNILVR,2419.71,FMCG
2025-09-23,HINDUNILVR,2413.62,FMCG
2025-09-24,HINDUNILVR,2424.62,FMCG
2025-09-25,HINDUNILVR,2414.18,FMCG
2025-09-26,HINDUNILVR,2402.96,FMCG
2025-09-29,HINDUNILVR,2424.57,FMCG
2025-09-30,HINDUNILVR,2430.67,FMCG
2025-10-01,HINDUNILVR,2434.54,FMCG
2025-10-02,HINDUNILVR,2439.25,FMCG
2025-10-03,HINDUNILVR,2431.15,FMCG
2025-10-06,HINDUNILVR,2421.37,FMCG
2025-10-07,HINDUNILVR,2420.31,FMCG
2025-10-08,HINDUNILVR,2435.65,FMCG
2025-10-09,HINDUNILVR,2450.31,FMCG
2025-10-10,HINDUNILVR,2442.21,FMCG
2025-10-13,HINDUNILVR,2436.92,FMCG
2025-10-14,HINDUNILVR,2444.94,FMCG
2025-10-15,HINDUNILVR,2434.48,FMCG
2025-10-16,HINDUNILVR,2432.24,FMCG
2025-10-17,HINDUNILVR,2451.7,FMCG
2025-10-20,HINDUNILVR,2414.87,FMCG
2025-10-21,HINDUNILVR,2408.39,FMCG
2025-10-22,HINDUNILVR,2399.09,FMCG
2025-10-23,HINDUNILVR,2415.78,FMCG
2025-10-24,HINDUNILVR,2390.45,FMCG
2025-10-27,HINDUNILVR,2398.21,FMCG
2025-10-28,HINDUNILVR,2385.48,FMCG
2025-10-29,HINDUNILVR,2382.65,FMCG
2025-10-30,HINDUNILVR,2383.87,FMCG
2025-10-31,HINDUNILVR,2391.76,FMCG
2025-11-03,HINDUNILVR,2412.1,FMCG
2025-11-04,HINDUNILVR,2386.87,FMCG
2025-11-05,HINDUNILVR,2380.74,FMCG
2025-11-06,HINDUNILVR,2362.94,FMCG
2025-11-07,HINDUNILVR,2346.63,FMCG
2025-11-10,HINDUNILVR,2337.6,FMCG
2025-11-11,HINDUNILVR,2347.77,FMCG
2025-11-12,HINDUNILVR,2332.07,FMCG
2025-11-13,HINDUNILVR,2323.04,FMCG
2025-11-14,HINDUNILVR,2318.34,FMCG
2025-11-17,HINDUNILVR,2286.28,FMCG
2025-11-18,HINDUNILVR,2285.32,FMCG
2025-11-19,HINDUNILVR,2273.78,FMCG
2025-11-20,HINDUNILVR,2252.12,FMCG
2025-11-21,HINDUNILVR,2266.74,FMCG
2025-11-25,HINDUNILVR,2290.33,FMCG
2025-11-26,HINDUNILVR,2290.88,FMCG
2025-11-27,HINDUNILVR,2303.17,FMCG
2025-11-28,HINDUNILVR,2285.35,FMCG
2025-12-01,HINDUNILVR,2307.26,FMCG
2025-12-02,HINDUNILVR,2311.24,FMCG
2025-12-03,HINDUNILVR,2317.62,FMCG
2025-12-04,HINDUNILVR,2344.92,FMCG
2025-12-05,HINDUNILVR,2321.18,FMCG
2025-12-08,HINDUNILVR,2316.92,FMCG
2025-12-09,HINDUNILVR,2317.7,FMCG
2025-12-10,HINDUNILVR,2325.53,FMCG
2025-12-11,HINDUNILVR,2321.74,FMCG
2025-12-12,HINDUNILVR,2337.19,FMCG
2025-12-15,HINDUNILVR,2338.8,FMCG
2025-12-16,HINDUNILVR,2345.84,FMCG
2025-12-17,HINDUNILVR,2335.32,FMCG
2025-12-18,HINDUNILVR,2334.63,FMCG
2025-12-19,HINDUNILVR,2339.34,FMCG
2025-12-22,HINDUNILVR,2323.1,FMCG
2025-12-23,HINDUNILVR,2310.82,FMCG
2025-12-24,HINDUNILVR,2319.35,FMCG
2025-12-25,HINDUNILVR,2284.52,FMCG
2025-12-26,HINDUNILVR,2320.0,FMCG
2022-01-03,ICICIBANK,544.8,Banking
2022-01-05,ICICIBANK,549.58,Banking
2022-01-06,ICICIBANK,545.46,Banking
2022-01-07,ICICIBANK,549.11,Banking
2022-01-10,ICICIBANK,552.53,Banking
2022-01-11,ICICIBANK,554.46,Banking
2022-01-12,ICICIBANK,556.29,Banking
2022-01-13,ICICIBANK,558.28,Banking
2022-01-14,ICICIBANK,558.05,Banking
2022-01-17,ICICIBANK,558.27,Banking
2022-01-18,ICICIBANK,553.91,Banking
2022-01-19,ICICIBANK,553.1,Banking
2022-01-20,ICICIBANK,550.94,Banking
2022-01-24,ICICIBANK,555.72,Banking
2022-01-25,ICICIBANK,547.7,Banking
2022-01-26,ICICIBANK,549.88,Banking
2022-01-28,ICICIBANK,547.88,Banking
2022-01-31,ICICIBANK,545.49,Banking
2022-02-01,ICICIBANK,546.82,Banking
2022-02-02,ICICIBANK,550.66,Banking
2022-02-03,ICICIBANK,546.2,Banking
2022-02-04,ICICIBANK,542.33,Banking
2022-02-07,ICICIBANK,546.67,Banking
2022-02-08,ICICIBANK,538.13,Banking
2022-02-10,ICICIBANK,537.71,Banking
2022-02-11,ICICIBANK,529.45,Banking
2022-02-14,ICICIBANK,532.27,Banking
2022-02-16,ICICIBANK,532.69,Banking
2022-02-17,ICICIBANK,529.82,Banking
2022-02-18,ICICIBANK,528.44,Banking
2022-02-21,ICICIBANK,530.21,Banking
2022-02-22,ICICIBANK,526.96,Banking
2022-02-23,ICICIBANK,527.65,Banking
2022-02-24,ICICIBANK,528.47,Banking
2022-02-25,ICICIBANK,527.09,Banking
2022-02-28,ICICIBANK,520.84,Banking
2022-03-01,ICICIBANK,528.34,Banking
2022-03-02,ICICIBANK,523.1,Banking
2022-03-03,ICICIBANK,523.37,Banking
2022-03-04,ICICIBANK,520.15,Banking
2022-03-07,ICICIBANK,526.61,Banking
2022-03-08,ICICIBANK,526.44,Banking
2022-03-09,ICICIBANK,521.25,Banking
2022-03-10,ICICIBANK,522.72,Banking
2022-03-11,ICICIBANK,527.34,Banking
2022-03-14,ICICIBANK,530.64,Banking
2022-03-15,ICICIBANK,533.01,Banking
2022-03-16,ICICIBANK,538.77,Banking
2022-03-17,ICICIBANK,537.31,Banking
2022-03-18,ICICIBANK,547.03,Banking
2022-03-21,ICICIBANK,550.42,Banking
2022-03-22,ICICIBANK,549.61,Banking
2022-03-23,ICICIBANK,551.18,Banking
2022-03-24,ICICIBANK,548.32,Banking
2022-03-25,ICICIBANK,545.01,Banking
2022-03-28,ICICIBANK,544.48,Banking
2022-03-29,ICICIBANK,541.36,Banking
2022-03-30,ICICIBANK,542.31,Banking
2022-03-31,ICICIBANK,541.06,Banking
2022-04-01,ICICIBANK,542.22,Banking
2022-04-04,ICICIBANK,543.64,Banking
2022-04-05,ICICIBANK,541.8,Banking
2022-04-06,ICICIBANK,551.17,Banking
2022-04-07,ICICIBANK,554.75,Banking
2022-04-08,ICICIBANK,548.5,Banking
2022-04-11,ICICIBANK,547.51,Banking
2022-04-12,ICICIBANK,561.51,Banking
2022-04-13,ICICIBANK,562.77,Banking
2022-04-14,ICICIBANK,559.17,Banking
2022-04-15,ICICIBANK,560.75,Banking
2022-04-19,ICICIBANK,567.37,Banking
2022-04-20,ICICIBANK,564.48,Banking
2022-04-21,ICICIBANK,570.97,Banking
2022-04-22,ICICIBANK,571.95,Banking
2022-04-25,ICICIBANK,574.49,Banking
2022-04-26,ICICIBANK,577.15,Banking
2022-04-27,ICICIBANK,582.24,Banking
2022-04-28,ICICIBANK,590.27,Banking
2022-04-29,ICICIBANK,575.27,Banking
2022-05-02,ICICIBANK,570.29,Banking
2022-05-03,ICICIBANK,571.4,Banking
2022-05-04,ICICIBANK,575.18,Banking
2022-05-05,ICICIBANK,574.61,Banking
2022-05-06,ICICIBANK,567.23,Banking
2022-05-09,ICICIBANK,573.89,Banking
2022-05-10,ICICIBANK,569.67,Banking
2022-05-11,ICICIBANK,576.26,Banking
2022-05-12,ICICIBANK,576.1,Banking
2022-05-13,ICICIBANK,582.43,Banking
2022-05-16,ICICIBANK,578.99,Banking
2022-05-17,ICICIBANK,568.37,Banking
2022-05-18,ICICIBANK,565.75,Banking
2022-05-19,ICICIBANK,568.4,Banking
2022-05-20,ICICIBANK,564.62,Banking
2022-05-23,ICICIBANK,564.89,Banking
2022-05-24,ICICIBANK,572.32,Banking
2022-05-25,ICICIBANK,573.28,Banking
2022-05-26,ICICIBANK,568.7,Banking
2022-05-27,ICICIBANK,565.19,Banking
2022-05-30,ICICIBANK,573.38,Banking
2022-05-31,ICICIBANK,576.94,Banking
2022-06-01,ICICIBANK,578.59,Banking
2022-06-02,ICICIBANK,575.75,Banking
2022-06-03,ICICIBANK,569.77,Banking
2022-06-06,ICICIBANK,571.83,Banking
2022-06-07,ICICIBANK,579.08,Banking
2022-06-08,ICICIBANK,578.14,Banking
2022-06-09,ICICIBANK,573.82,Banking
2022-06-10,ICICIBANK,577.25,Banking
2022-06-13,ICICIBANK,569.61,Banking
2022-06-14,ICICIBANK,558.23,Banking
2022-06-15,ICICIBANK,555.28,Banking
2022-06-16,ICICIBANK,562.16,Banking
2022-06-17,ICICIBANK,565.08,Banking
2022-06-20,ICICIBANK,559.3,Banking
2022-06-21,ICICIBANK,554.27,Banking
2022-06-23,ICICIBANK,557.12,Banking
2022-06-24,ICICIBANK,550.08,Banking
2022-06-27,ICICIBANK,551.32,Banking
2022-06-28,ICICIBANK,558.3,Banking
2022-06-29,ICICIBANK,560.55,Banking
2022-06-30,ICICIBANK,562.16,Banking
2022-07-01,ICICIBANK,559.83,Banking
2022-07-04,ICICIBANK,563.32,Banking
2022-07-05,ICICIBANK,559.3,Banking
2022-07-06,ICICIBANK,556.78,Banking
2022-07-07,ICICIBANK,555.87,Banking
2022-07-08,ICICIBANK,550.43,Banking
2022-07-11,ICICIBANK,549.39,Banking
2022-07-12,ICICIBANK,547.29,Banking
2022-07-13,ICICIBANK,543.98,Banking
2022-07-14,ICICIBANK,548.54,Banking
2022-07-15,ICICIBANK,547.41,Banking
2022-07-18,ICICIBANK,551.94,Banking
2022-07-19,ICICIBANK,553.7,Banking
2022-07-20,ICICIBANK,550.1,Banking
2022-07-21,ICICIBANK,552.07,Banking
2022-07-22,ICICIBANK,551.81,Banking
2022-07-25,ICICIBANK,559.04,Banking
2022-07-26,ICICIBANK,556.17,Banking
2022-07-27,ICICIBANK,552.94,Banking
2022-07-28,ICICIBANK,552.26,Banking
2022-07-29,ICICIBANK,554.04,Banking
2022-08-01,ICICIBANK,553.15,Banking
2022-08-02,ICICIBANK,542.59,Banking
2022-08-03,ICICIBANK,545.24,Banking
2022-08-04,ICICIBANK,550.65,Banking
2022-08-05,ICICIBANK,553.82,Banking
2022-08-08,ICICIBANK,559.18,Banking
2022-08-09,ICICIBANK,567.94,Banking
2022-08-10,ICICIBANK,574.97,Banking
2022-08-11,ICICIBANK,567.25,Banking
2022-08-12,ICICIBANK,562.06,Banking
2022-08-15,ICICIBANK,562.1,Banking
2022-08-16,ICICIBANK,562.11,Banking
2022-08-17,ICICIBANK,561.44,Banking
2022-08-18,ICICIBANK,565.33,Banking
2022-08-19,ICICIBANK,570.69,Banking
2022-08-22,ICICIBANK,571.19,Banking
2022-08-23,ICICIBANK,568.67,Banking
2022-08-24,ICICIBANK,562.15,Banking
2022-08-25,ICICIBANK,565.38,Banking
2022-08-26,ICICIBANK,570.34,Banking
2022-08-29,ICICIBANK,571.02,Banking
2022-08-30,ICICIBANK,567.71,Banking
2022-08-31,ICICIBANK,562.67,Banking
2022-09-01,ICICIBANK,562.08,Banking
2022-09-02,ICICIBANK,562.22,Banking
2022-09-05,ICICIBANK,558.19,Banking
2022-09-06,ICICIBANK,565.8,Banking
2022-09-07,ICICIBANK,562.79,Banking
2022-09-08,ICICIBANK,564.14,Banking
2022-09-09,ICICIBANK,573.67,Banking
2022-09-12,ICICIBANK,582.49,Banking
2022-09-13,ICICIBANK,582.01,Banking
2022-09-14,ICICIBANK,585.35,Banking
2022-09-15,ICICIBANK,581.19,Banking
2022-09-16,ICICIBANK,587.99,Banking
2022-09-19,ICICIBANK,590.51,Banking
2022-09-20,ICICIBANK,587.45,Banking
2022-09-21,ICICIBANK,590.31,Banking
2022-09-22,ICICIBANK,597.81,Banking
2022-09-23,ICICIBANK,593.46,Banking
2022-09-26,ICICIBANK,590.75,Banking
2022-09-27,ICICIBANK,600.02,Banking
2022-09-28,ICICIBANK,599.12,Banking
2022-09-29,ICICIBANK,587.23,Banking
2022-09-30,ICICIBANK,586.9,Banking
2022-10-03,ICICIBANK,587.99,Banking
2022-10-04,ICICIBANK,590.57,Banking
2022-10-05,ICICIBANK,596.39,Banking
2022-10-06,ICICIBANK,593.36,Banking
2022-10-07,ICICIBANK,594.16,Banking
2022-10-10,ICICIBANK,597.74,Banking
2022-10-11,ICICIBANK,605.46,Banking
2022-10-12,ICICIBANK,601.19,Banking
2022-10-13,ICICIBANK,603.67,Banking
2022-10-14,ICICIBANK,604.67,Banking
2022-10-17,ICICIBANK,599.51,Banking
2022-10-18,ICICIBANK,600.35,Banking
2022-10-19,ICICIBANK,597.03,Banking
2022-10-20,ICICIBANK,607.98,Banking
2022-10-21,ICICIBANK,605.33,Banking
2022-10-24,ICICIBANK,606.63,Banking
2022-10-25,ICICIBANK,615.65,Banking
2022-10-26,ICICIBANK,617.57,Banking
2022-10-27,ICICIBANK,623.72,Banking
2022-10-31,ICICIBANK,619.55,Banking
2022-11-01,ICICIBANK,634.15,Banking
2022-11-02,ICICIBANK,633.23,Banking
2022-11-03,ICICIBANK,649.7,Banking
2022-11-04,ICICIBANK,644.55,Banking
2022-11-07,ICICIBANK,637.58,Banking
2022-11-08,ICICIBANK,644.61,Banking
2022-11-09,ICICIBANK,649.42,Banking
2022-11-10,ICICIBANK,642.43,Banking
2022-11-11,ICICIBANK,640.84,Banking
2022-11-14,ICICIBANK,638.36,Banking
2022-11-15,ICICIBANK,638.89,Banking
2022-11-16,ICICIBANK,642.92,Banking
2022-11-17,ICICIBANK,645.76,Banking
2022-11-18,ICICIBANK,639.53,Banking
2022-11-21,ICICIBANK,655.75,Banking
2022-11-22,ICICIBANK,658.0,Banking
2022-11-23,ICICIBANK,646.06,Banking
2022-11-24,ICICIBANK,650.85,Banking
2022-11-25,ICICIBANK,656.8,Banking
2022-11-28,ICICIBANK,654.09,Banking
2022-11-29,ICICIBANK,655.25,Banking
2022-11-30,ICICIBANK,656.84,Banking
2022-12-01,ICICIBANK,650.22,Banking
2022-12-02,ICICIBANK,647.73,Banking
2022-12-05,ICICIBANK,652.29,Banking
2022-12-06,ICICIBANK,643.74,Banking
2022-12-07,ICICIBANK,646.31,Banking
2022-12-08,ICICIBANK,648.81,Banking
2022-12-09,ICICIBANK,651.65,Banking
2022-12-12,ICICIBANK,653.9,Banking
2022-12-13,ICICIBANK,661.49,Banking
2022-12-14,ICICIBANK,660.05,Banking
2022-12-15,ICICIBANK,654.88,Banking
2022-12-16,ICICIBANK,651.69,Banking
2022-12-19,ICICIBANK,642.49,Banking
2022-12-21,ICICIBANK,648.16,Banking
2022-12-22,ICICIBANK,645.25,Banking
2022-12-23,ICICIBANK,645.04,Banking
